GrantID	Date	FY.Q	FY	ID
R00ES017177	2015-02-11	2015.2	2015	R00ES017177_426
CA095568	2015-02-11	2015.2	2015	CA095568_427
K23 ES023700	2015-02-11	2015.2	2015	K23_ES023700_428
1R01AG034430	2015-02-11	2015.2	2015	1R01AG034430_429
P30ES005022	2015-02-11	2015.2	2015	P30ES005022_430
P01 CA160032	2015-02-11	2015.2	2015	P01_CA160032_431
P30 ES017885	2015-02-11	2015.2	2015	P30_ES017885_432
DP2OD007045	2015-02-11	2015.2	2015	DP2OD007045_433
P30 ES005605	2015-02-11	2015.2	2015	P30_ES005605_434
P50 HL073994	2015-02-11	2015.2	2015	P50_HL073994_435
P01 CA053996	2015-02-11	2015.2	2015	P01_CA053996_436
R15 ES023666	2015-02-11	2015.2	2015	R15_ES023666_437
ES050159	2015-02-11	2015.2	2015	ES050159_438
P30 ES007048	2015-02-11	2015.2	2015	P30_ES007048_439
K12 ES019852	2015-02-11	2015.2	2015	K12_ES019852_440
P30 ES000210	2015-02-11	2015.2	2015	P30_ES000210_441
R01 AG019364	2015-02-11	2015.2	2015	R01_AG019364_442
R01-ES003830-26	2015-02-11	2015.2	2015	R01-ES003830-26_443
P30 ES000210	2015-02-11	2015.2	2015	P30_ES000210_444
4R00ES019875-02	2015-02-07	2015.2	2015	4R00ES019875-02_445
R01 CA170734	2015-02-07	2015.2	2015	R01_CA170734_446
R01 ES015359	2015-02-07	2015.2	2015	R01_ES015359_447
MH092707-01	2015-02-07	2015.2	2015	MH092707-01_448
P42 ES004699	2015-02-07	2015.2	2015	P42_ES004699_449
R21 ES023937	2015-02-07	2015.2	2015	R21_ES023937_450
F32 ES022913	2015-02-07	2015.2	2015	F32_ES022913_451
R01ES022936	2015-02-06	2015.2	2015	R01ES022936_452
P30 ES017885	2015-02-06	2015.2	2015	P30_ES017885_453
R01 ES012458	2015-02-06	2015.2	2015	R01_ES012458_454
R01-ES024988	2015-02-06	2015.2	2015	R01-ES024988_455
R01 ES013696	2015-02-06	2015.2	2015	R01_ES013696_456
K25 ES012475	2015-02-06	2015.2	2015	K25_ES012475_457
ES000002	2015-02-05	2015.2	2015	ES000002_458
AI-90052	2015-02-05	2015.2	2015	AI-90052_459
1R21ES016986	2015-02-05	2015.2	2015	1R21ES016986_460
T32 AI052071	2015-02-05	2015.2	2015	T32_AI052071_461
K23 ES021745	2015-02-05	2015.2	2015	K23_ES021745_462
P01 CA026731	2015-02-04	2015.2	2015	P01_CA026731_463
R01ES022698	2015-02-04	2015.2	2015	R01ES022698_464
P01 ES013125	2015-02-04	2015.2	2015	P01_ES013125_465
R01 ES021900	2015-02-04	2015.2	2015	R01_ES021900_466
P01 AI07924602	2015-02-04	2015.2	2015	P01_AI07924602_467
P30 ES000260	2015-02-04	2015.2	2015	P30_ES000260_468
P01 HL046925	2015-02-04	2015.2	2015	P01_HL046925_469
R01 CA125591	2015-02-04	2015.2	2015	R01_CA125591_470
1 U01 NS 047537-01	2015-02-04	2015.2	2015	1_U01_NS_047537-01_471
P01 AT003961	2015-02-04	2015.2	2015	P01_AT003961_472
5P01CA134294	2015-02-03	2015.2	2015	5P01CA134294_473
F31 AG039163	2015-02-03	2015.2	2015	F31_AG039163_474
AI435801	2015-02-03	2015.2	2015	AI435801_475
1R01ES016336	2015-02-03	2015.2	2015	1R01ES016336_476
P30 CA014599	2015-02-03	2015.2	2015	P30_CA014599_477
P30 ES009089	2015-02-03	2015.2	2015	P30_ES009089_478
R21 ES021028	2015-02-03	2015.2	2015	R21_ES021028_479
P30 ES005022	2015-02-03	2015.2	2015	P30_ES005022_480
R01 ES015316	2015-02-03	2015.2	2015	R01_ES015316_481
P30 CA014051	2015-02-03	2015.2	2015	P30_CA014051_482
K07CA181480	2015-02-03	2015.2	2015	K07CA181480_483
R03 HG006720	2015-02-03	2015.2	2015	R03_HG006720_484
Z01 ES090089-11	2015-02-03	2015.2	2015	Z01_ES090089-11_485
HHSN268201100005C	2015-02-03	2015.2	2015	HHSN268201100005C_486
P30 ES013508	2015-02-01	2015.2	2015	P30_ES013508_487
ZIA ES102765-05	2015-02-01	2015.2	2015	ZIA_ES102765-05_488
T32 ES015459	2015-02-01	2015.2	2015	T32_ES015459_489
5P20RR021940-07	2015-02-01	2015.2	2015	5P20RR021940-07_490
R01 ES023441	2015-01-31	2015.2	2015	R01_ES023441_491
CA109182	2015-01-31	2015.2	2015	CA109182_492
AG036712	2015-01-31	2015.2	2015	AG036712_493
1 U01 NS 047537-01	2015-01-31	2015.2	2015	1_U01_NS_047537-01_494
R21 ES021075	2015-01-31	2015.2	2015	R21_ES021075_495
R01-ES008739	2015-01-31	2015.2	2015	R01-ES008739_496
UH2ES022920	2015-01-31	2015.2	2015	UH2ES022920_497
K23 ES022268	2015-01-31	2015.2	2015	K23_ES022268_498
P01 ES009605	2015-01-31	2015.2	2015	P01_ES009605_499
G12 MD007600	2015-01-31	2015.2	2015	G12_MD007600_500
K23ES021444	2015-01-31	2015.2	2015	K23ES021444_501
R21 ES022694	2015-01-31	2015.2	2015	R21_ES022694_502
AI062885	2015-01-31	2015.2	2015	AI062885_503
P20 ES018169	2015-01-31	2015.2	2015	P20_ES018169_504
CZB/4/505	2015-01-31	2015.2	2015	CZB/4/505_505
P01 CA160032	2015-01-31	2015.2	2015	P01_CA160032_506
P30 ES000210	2015-01-30	2015.2	2015	P30_ES000210_507
T32 ES014562	2015-01-30	2015.2	2015	T32_ES014562_508
P30-DK040561	2015-01-30	2015.2	2015	P30-DK040561_509
P30 ES005022	2015-01-30	2015.2	2015	P30_ES005022_510
ES013661	2015-01-30	2015.2	2015	ES013661_511
P42ES004911	2015-01-30	2015.2	2015	P42ES004911_512
S10 RR026422	2015-01-30	2015.2	2015	S10_RR026422_513
P30ES000002	2015-01-30	2015.2	2015	P30ES000002_514
K01 ES017105-01A1	2015-01-30	2015.2	2015	K01_ES017105-01A1_515
R0-1ES015146	2015-01-30	2015.2	2015	R0-1ES015146_516
1 U24 DK097215-01A1	2015-01-30	2015.2	2015	1_U24_DK097215-01A1_517
P30 ES10126	2015-01-30	2015.2	2015	P30_ES10126_518
R01CA158313	2015-01-30	2015.2	2015	R01CA158313_519
R01 DK061652	2015-01-30	2015.2	2015	R01_DK061652_520
P30 ES010126	2015-01-30	2015.2	2015	P30_ES010126_521
1 R03 HD52167-01	2015-01-30	2015.2	2015	1_R03_HD52167-01_522
P42ES004705	2015-01-30	2015.2	2015	P42ES004705_523
5U01ES016064	2015-01-30	2015.2	2015	5U01ES016064_524
ES16865	2015-01-30	2015.2	2015	ES16865_525
5T32NS007489-13	2015-01-28	2015.2	2015	5T32NS007489-13_526
5P30 086862-14	2015-01-28	2015.2	2015	5P30_086862-14_527
K24 HD069408	2015-01-28	2015.2	2015	K24_HD069408_528
T32 ES018827	2015-01-28	2015.2	2015	T32_ES018827_529
P30ES007033	2015-01-28	2015.2	2015	P30ES007033_530
P30 ES005605	2015-01-28	2015.2	2015	P30_ES005605_531
2R01AG016592	2015-01-28	2015.2	2015	2R01AG016592_532
K24 AI080942	2015-01-28	2015.2	2015	K24_AI080942_533
2R01GM052319-16A1	2015-01-27	2015.2	2015	2R01GM052319-16A1_534
K23 ES021471	2015-01-27	2015.2	2015	K23_ES021471_535
R01-ES020409	2015-01-27	2015.2	2015	R01-ES020409_536
R01 ES022968	2015-01-27	2015.2	2015	R01_ES022968_537
P30 ES005022	2015-01-27	2015.2	2015	P30_ES005022_538
P42 ES004940	2015-01-27	2015.2	2015	P42_ES004940_539
P30 ES005022	2015-01-27	2015.2	2015	P30_ES005022_540
R00 ES017291	2015-01-27	2015.2	2015	R00_ES017291_541
R01 AI085073	2015-01-27	2015.2	2015	R01_AI085073_542
ES01678	2015-01-27	2015.2	2015	ES01678_543
R01 ES016959	2015-01-27	2015.2	2015	R01_ES016959_544
F30 AG035592	2015-01-27	2015.2	2015	F30_AG035592_545
P01 AT003961	2015-01-27	2015.2	2015	P01_AT003961_546
Z01 ES025043	2015-01-27	2015.2	2015	Z01_ES025043_547
P42ES013660	2015-01-27	2015.2	2015	P42ES013660_548
P30 ES007033	2015-01-27	2015.2	2015	P30_ES007033_549
P30DK056336	2015-01-27	2015.2	2015	P30DK056336_550
K07 CA151910	2015-01-27	2015.2	2015	K07_CA151910_551
AI-90052	2015-01-27	2015.2	2015	AI-90052_552
R01ES007965	2015-01-27	2015.2	2015	R01ES007965_553
P01 CA163223	2015-01-24	2015.2	2015	P01_CA163223_554
K24 ES013195	2015-01-24	2015.2	2015	K24_ES013195_555
R01 ES020812	2015-01-24	2015.2	2015	R01_ES020812_556
ES013527	2015-01-24	2015.2	2015	ES013527_557
R01 MH095995	2015-01-24	2015.2	2015	R01_MH095995_558
5P30ES007048	2015-01-24	2015.2	2015	5P30ES007048_559
AI062885	2015-01-24	2015.2	2015	AI062885_560
R01 DK083952	2015-01-24	2015.2	2015	R01_DK083952_561
FIRCA TW01500	2015-01-24	2015.2	2015	FIRCA_TW01500_562
RES0011328	2015-01-24	2015.2	2015	RES0011328_563
ES023206	2015-01-23	2015.2	2015	ES023206_564
ES000002	2015-01-23	2015.2	2015	ES000002_565
K23 HL089708	2015-01-23	2015.2	2015	K23_HL089708_566
AR43727	2015-01-23	2015.2	2015	AR43727_567
R01 ES012249	2015-01-23	2015.2	2015	R01_ES012249_568
P30ES000210	2015-01-23	2015.2	2015	P30ES000210_569
P01 ES022832	2015-01-23	2015.2	2015	P01_ES022832_570
5R01 ES012920	2015-01-23	2015.2	2015	5R01_ES012920_571
1 U01 NS 047537-01	2015-01-22	2015.2	2015	1_U01_NS_047537-01_572
CA09142	2015-01-22	2015.2	2015	CA09142_573
P01-ES022845	2015-01-22	2015.2	2015	P01-ES022845_574
1R01CA101199-01	2015-01-22	2015.2	2015	1R01CA101199-01_575
ES01247	2015-01-22	2015.2	2015	ES01247_576
R01 ES017561	2015-01-22	2015.2	2015	R01_ES017561_577
ES000002	2015-01-22	2015.2	2015	ES000002_578
P30 ES000260	2015-01-22	2015.2	2015	P30_ES000260_579
ES022186	2015-01-22	2015.2	2015	ES022186_580
R01 AA018863	2015-01-22	2015.2	2015	R01_AA018863_581
R01-ES010544	2015-01-22	2015.2	2015	R01-ES010544_582
AT006366	2015-01-22	2015.2	2015	AT006366_583
K99ES022631-01	2015-01-22	2015.2	2015	K99ES022631-01_584
R01 NS060722	2015-01-22	2015.2	2015	R01_NS060722_585
R01 ES015445	2015-01-21	2015.2	2015	R01_ES015445_586
P01 ES022844	2015-01-21	2015.2	2015	P01_ES022844_587
1D43ES018744	2015-01-21	2015.2	2015	1D43ES018744_588
1S10 RR028868-01	2015-01-21	2015.2	2015	1S10_RR028868-01_589
R01 ES004869	2015-01-21	2015.2	2015	R01_ES004869_590
R01ES03299	2015-01-21	2015.2	2015	R01ES03299_591
R01ES018990	2015-01-21	2015.2	2015	R01ES018990_592
P30ES000002	2015-01-21	2015.2	2015	P30ES000002_593
R01 ES009718	2015-01-21	2015.2	2015	R01_ES009718_594
R01 ES 023875	2015-01-21	2015.2	2015	R01_ES_023875_595
P30 ES017885	2015-01-21	2015.2	2015	P30_ES017885_596
P30 ES01247	2015-01-21	2015.2	2015	P30_ES01247_597
P30ES005022	2015-01-21	2015.2	2015	P30ES005022_598
R21ES019713	2015-01-21	2015.2	2015	R21ES019713_599
ES10356	2015-01-21	2015.2	2015	ES10356_600
ES010563	2015-01-20	2015.2	2015	ES010563_601
ZIA ES102945-02	2015-01-20	2015.2	2015	ZIA_ES102945-02_602
R01 AG031553	2015-01-20	2015.2	2015	R01_AG031553_603
P42 ES004940	2015-01-20	2015.2	2015	P42_ES004940_604
ZIA ES102646-06	2015-01-20	2015.2	2015	ZIA_ES102646-06_605
P30 ES009089	2015-01-20	2015.2	2015	P30_ES009089_606
P30 ES005022	2015-01-20	2015.2	2015	P30_ES005022_607
NIEHS R01ES020897	2015-01-20	2015.2	2015	NIEHS_R01ES020897_608
1DP2OD007045-01	2015-01-20	2015.2	2015	1DP2OD007045-01_609
AG033398	2015-01-19	2015.2	2015	AG033398_610
P30 ES017885	2015-01-19	2015.2	2015	P30_ES017885_611
R01 ES010610	2015-01-19	2015.2	2015	R01_ES010610_612
P01 ES022831	2015-01-18	2015.2	2015	P01_ES022831_613
ES015915	2015-01-18	2015.2	2015	ES015915_614
NIEHS/ NIH P30 ES05605	2015-01-18	2015.2	2015	NIEHS/_NIH_P30_ES05605_615
ES03456	2015-01-18	2015.2	2015	ES03456_616
T32 ES018227	2015-01-17	2015.2	2015	T32_ES018227_617
R03ES023098	2015-01-17	2015.2	2015	R03ES023098_618
1DP2OD007045	2015-01-17	2015.2	2015	1DP2OD007045_619
R00 ES019918	2015-01-17	2015.2	2015	R00_ES019918_620
5U54 CA126513	2015-01-17	2015.2	2015	5U54_CA126513_621
P40 OD010440	2015-01-17	2015.2	2015	P40_OD010440_622
AI090019	2015-01-17	2015.2	2015	AI090019_623
ES182663	2015-01-17	2015.2	2015	ES182663_624
ES010356	2015-01-17	2015.2	2015	ES010356_625
1K99ES023504-01	2015-01-17	2015.2	2015	1K99ES023504-01_626
FICR01ES019841	2015-01-17	2015.2	2015	FICR01ES019841_627
Z01 ES049003-19	2015-01-17	2015.2	2015	Z01_ES049003-19_628
1U01ES017166-01	2015-01-17	2015.2	2015	1U01ES017166-01_629
NIH R01 HL094650	2015-01-17	2015.2	2015	NIH_R01_HL094650_630
(T32 GM007601	2015-01-17	2015.2	2015	(T32_GM007601_631
ES102385	2015-01-17	2015.2	2015	ES102385_632
R01 AG046210	2015-01-16	2015.2	2015	R01_AG046210_633
1F32ES023352	2015-01-16	2015.2	2015	1F32ES023352_634
R01ES022163	2015-01-16	2015.2	2015	R01ES022163_635
R01 ES021369	2015-01-16	2015.2	2015	R01_ES021369_636
K01AG047280	2015-01-16	2015.2	2015	K01AG047280_637
RES0006924	2015-01-16	2015.2	2015	RES0006924_638
ES006694	2015-01-15	2015.2	2015	ES006694_639
P01 CA160032	2015-01-15	2015.2	2015	P01_CA160032_640
ES-04068	2015-01-15	2015.2	2015	ES-04068_641
P42 ES007380	2015-01-15	2015.2	2015	P42_ES007380_642
ES018900	2015-01-15	2015.2	2015	ES018900_643
CA047904	2015-01-15	2015.2	2015	CA047904_644
R01 ES003619	2015-01-15	2015.2	2015	R01_ES003619_645
R00 ES016585	2015-01-15	2015.2	2015	R00_ES016585_646
R01-ES003598	2015-01-15	2015.2	2015	R01-ES003598_647
DK063491	2015-01-15	2015.2	2015	DK063491_648
HL04370	2015-01-15	2015.2	2015	HL04370_649
1K01CA172717-01	2015-01-15	2015.2	2015	1K01CA172717-01_650
1K23ES016304	2015-01-15	2015.2	2015	1K23ES016304_651
NIH/NCI 3 P30 CA016087-33S1	2015-01-15	2015.2	2015	NIH/NCI_3_P30_CA016087-33S1_652
HL-41642	2015-01-15	2015.2	2015	HL-41642_653
1R01-ES020392	2015-01-15	2015.2	2015	1R01-ES020392_654
R01 ES016669	2015-01-15	2015.2	2015	R01_ES016669_655
K01 ES016587	2015-01-15	2015.2	2015	K01_ES016587_656
R01 ES022698	2015-01-13	2015.2	2015	R01_ES022698_657
9R42ES024023-02	2015-01-13	2015.2	2015	9R42ES024023-02_658
089701	2015-01-13	2015.2	2015	089701_659
2UL1TR00433	2015-01-13	2015.2	2015	2UL1TR00433_660
F31 MH 094073	2015-01-13	2015.2	2015	F31_MH_094073_661
1Z01ES021016	2015-01-13	2015.2	2015	1Z01ES021016_662
P42 ES004705	2015-01-13	2015.2	2015	P42_ES004705_663
R01 AI104459	2015-01-13	2015.2	2015	R01_AI104459_664
R01 ES017876	2015-01-13	2015.2	2015	R01_ES017876_665
P42 ES004699	2015-01-13	2015.2	2015	P42_ES004699_666
R01 ES022057	2015-01-13	2015.2	2015	R01_ES022057_667
R01 ES020357	2015-01-13	2015.2	2015	R01_ES020357_668
R21 ES017870	2015-01-13	2015.2	2015	R21_ES017870_669
5T32GM008597	2015-01-13	2015.2	2015	5T32GM008597_670
ES017784-3S1	2015-01-13	2015.2	2015	ES017784-3S1_671
2R01HL085613	2015-01-13	2015.2	2015	2R01HL085613_672
ES022955	2015-01-13	2015.2	2015	ES022955_673
3R01ES015326-03S1	2015-01-13	2015.2	2015	3R01ES015326-03S1_674
0H07550	2015-01-13	2015.2	2015	0H07550_675
R01 ES016201	2015-01-13	2015.2	2015	R01_ES016201_676
P42-ES04705-14	2015-01-13	2015.2	2015	P42-ES04705-14_677
DK063491	2015-01-13	2015.2	2015	DK063491_678
R01 ES010960	2015-01-13	2015.2	2015	R01_ES010960_679
K23-ES021745	2015-01-13	2015.2	2015	K23-ES021745_680
P30 ES005605	2015-01-13	2015.2	2015	P30_ES005605_681
R01 ES008146-14	2015-01-13	2015.2	2015	R01_ES008146-14_682
AI-057996	2015-01-13	2015.2	2015	AI-057996_683
P50-CA58223	2015-01-13	2015.2	2015	P50-CA58223_684
P30 ES009089	2015-01-13	2015.2	2015	P30_ES009089_685
R01 ES015689	2015-01-13	2015.2	2015	R01_ES015689_686
R01 ES017876	2015-01-13	2015.2	2015	R01_ES017876_687
RC3 ES019081	2015-01-13	2015.2	2015	RC3_ES019081_688
K25 ES022984	2015-01-13	2015.2	2015	K25_ES022984_689
P30 ES013508	2015-01-13	2015.2	2015	P30_ES013508_690
1 UO1 NS 047537-01	2015-01-13	2015.2	2015	1_UO1_NS_047537-01_691
1U19ES019545-01	2015-01-13	2015.2	2015	1U19ES019545-01_692
#1U58 DP000807-01	2015-01-09	2015.2	2015	#1U58_DP000807-01_693
R01 ES022054	2015-01-09	2015.2	2015	R01_ES022054_694
ES004869	2015-01-09	2015.2	2015	ES004869_695
K99ES022633‑01	2015-01-09	2015.2	2015	K99ES022633‑01_696
R01 NS047344	2015-01-09	2015.2	2015	R01_NS047344_697
P01 ES022832	2015-01-09	2015.2	2015	P01_ES022832_698
1 S10 RR22532-01	2015-01-09	2015.2	2015	1_S10_RR22532-01_699
CA-06-503	2015-01-09	2015.2	2015	CA-06-503_700
R01 ES013773	2015-01-09	2015.2	2015	R01_ES013773_701
K99 ES022631	2015-01-09	2015.2	2015	K99_ES022631_702
Y01-ES-102-00	2015-01-09	2015.2	2015	Y01-ES-102-00_703
R01 CA165065	2015-01-09	2015.2	2015	R01_CA165065_704
P30 ES017885	2015-01-08	2015.2	2015	P30_ES017885_705
P42 ES013648	2015-01-08	2015.2	2015	P42_ES013648_706
ES04705-19	2015-01-08	2015.2	2015	ES04705-19_707
DP1 ES022579	2015-01-08	2015.2	2015	DP1_ES022579_708
ES021554	2015-01-08	2015.2	2015	ES021554_709
DK057978	2015-01-08	2015.2	2015	DK057978_710
P01 AT003961	2015-01-08	2015.2	2015	P01_AT003961_711
U45 ES006180	2015-01-08	2015.2	2015	U45_ES006180_712
P3ES005022	2015-01-08	2015.2	2015	P3ES005022_713
ES16865	2015-01-07	2015.2	2015	ES16865_714
1R01ES019566	2015-01-07	2015.2	2015	1R01ES019566_715
P30 ES00210	2015-01-07	2015.2	2015	P30_ES00210_716
F32ES022115-01	2015-01-07	2015.2	2015	F32ES022115-01_717
CA112557	2015-01-07	2015.2	2015	CA112557_718
HHSN29120077563	2015-01-07	2015.2	2015	HHSN29120077563_719
P30 CA016520	2015-01-07	2015.2	2015	P30_CA016520_720
P01 HL088093	2015-01-07	2015.2	2015	P01_HL088093_721
P01 ES021921	2015-01-07	2015.2	2015	P01_ES021921_722
R01 ES017013	2015-01-06	2015.2	2015	R01_ES017013_723
ES016005	2015-01-06	2015.2	2015	ES016005_724
K07 CA102327	2015-01-06	2015.2	2015	K07_CA102327_725
ES013508-04	2015-01-06	2015.2	2015	ES013508-04_726
P30 ES013508	2015-01-06	2015.2	2015	P30_ES013508_727
P30 ES007033	2015-01-04	2015.2	2015	P30_ES007033_728
KL2 RR024136	2015-01-04	2015.2	2015	KL2_RR024136_729
R01 GM066225	2015-01-03	2015.2	2015	R01_GM066225_730
P30 ES023515	2015-01-03	2015.2	2015	P30_ES023515_731
P30 ES023512	2015-01-03	2015.2	2015	P30_ES023512_732
R01 ES008846	2015-01-03	2015.2	2015	R01_ES008846_733
P42 ES007381	2015-01-02	2015.2	2015	P42_ES007381_734
K02 HD070324	2015-01-02	2015.2	2015	K02_HD070324_735
HL 59480	2015-01-02	2015.2	2015	HL_59480_736
K01HL096426	2015-01-02	2015.2	2015	K01HL096426_737
ES023015	2015-01-02	2015.2	2015	ES023015_738
1Z01ES065073	2015-01-01	2015.2	2015	1Z01ES065073_739
P42 ES004699	2015-01-01	2015.2	2015	P42_ES004699_740
1U01ES023759	2015-01-01	2015.2	2015	1U01ES023759_741
P30 ES005022	2015-01-01	2015.2	2015	P30_ES005022_742
P42 ES007381	2015-01-01	2015.2	2015	P42_ES007381_743
R21 ES013854	2015-01-01	2015.2	2015	R21_ES013854_744
U01 ES019459	2015-01-01	2015.2	2015	U01_ES019459_745
ES015675	2014-12-31	2015.1	2015	ES015675_746
R01 AI095338	2014-12-31	2015.1	2015	R01_AI095338_747
1 UO1 NS 047537-01	2014-12-31	2015.1	2015	1_UO1_NS_047537-01_748
P30-ES01247	2014-12-31	2015.1	2015	P30-ES01247_749
P01 HD067244	2014-12-30	2015.1	2015	P01_HD067244_750
HHSN268201000037C	2014-12-30	2015.1	2015	HHSN268201000037C_751
P50 GM065509	2014-12-30	2015.1	2015	P50_GM065509_752
R01-ES 11340	2014-12-30	2015.1	2015	R01-ES_11340_753
1P01-ES011269	2014-12-30	2015.1	2015	1P01-ES011269_754
1R01ES021949-01	2014-12-30	2015.1	2015	1R01ES021949-01_755
P01ES00628	2014-12-30	2015.1	2015	P01ES00628_756
ES20811	2014-12-30	2015.1	2015	ES20811_757
R01 ES017240	2014-12-30	2015.1	2015	R01_ES017240_758
CA125237	2014-12-30	2015.1	2015	CA125237_759
P01 ES111617	2014-12-30	2015.1	2015	P01_ES111617_760
CA133093	2014-12-30	2015.1	2015	CA133093_761
P01CA055075	2014-12-30	2015.1	2015	P01CA055075_762
ES 022935	2014-12-30	2015.1	2015	ES_022935_763
P30 CA051008	2014-12-30	2015.1	2015	P30_CA051008_764
R01 ES015687	2014-12-30	2015.1	2015	R01_ES015687_765
P42 ES04911	2014-12-30	2015.1	2015	P42_ES04911_766
P01 CA092584	2014-12-30	2015.1	2015	P01_CA092584_767
ES015482	2014-12-30	2015.1	2015	ES015482_768
1R01ES023116-01	2014-12-30	2015.1	2015	1R01ES023116-01_769
CA-118580-03S1	2014-12-30	2015.1	2015	CA-118580-03S1_770
Z01ES1005-01	2014-12-30	2015.1	2015	Z01ES1005-01_771
P30 ES000260	2014-12-30	2015.1	2015	P30_ES000260_772
P30 ES005022	2014-12-30	2015.1	2015	P30_ES005022_773
R01 ES017436	2014-12-30	2015.1	2015	R01_ES017436_774
P30 ES005022	2014-12-30	2015.1	2015	P30_ES005022_775
R15 ES019742	2014-12-30	2015.1	2015	R15_ES019742_776
ES050159	2014-12-30	2015.1	2015	ES050159_777
P30 CA023100	2014-12-30	2015.1	2015	P30_CA023100_778
ES10544	2014-12-30	2015.1	2015	ES10544_779
P01ES022845	2014-12-30	2015.1	2015	P01ES022845_780
ES002109	2014-12-30	2015.1	2015	ES002109_781
ES-001247	2014-12-30	2015.1	2015	ES-001247_782
CA149445	2014-12-30	2015.1	2015	CA149445_783
R01-ES017592	2014-12-30	2015.1	2015	R01-ES017592_784
P01 CA142538	2014-12-30	2015.1	2015	P01_CA142538_785
R00 ES017744	2014-12-30	2015.1	2015	R00_ES017744_786
AI41040	2014-12-30	2015.1	2015	AI41040_787
R01-AG019364	2014-12-24	2015.1	2015	R01-AG019364_788
1K18HS021991-01A1	2014-12-24	2015.1	2015	1K18HS021991-01A1_789
5P20RR021940	2014-12-24	2015.1	2015	5P20RR021940_790
9R42ES024023-02	2014-12-24	2015.1	2015	9R42ES024023-02_791
K08-ES019176	2014-12-24	2015.1	2015	K08-ES019176_792
ES00260	2014-12-24	2015.1	2015	ES00260_793
AI057229	2014-12-24	2015.1	2015	AI057229_794
AI097532-01A1	2014-12-24	2015.1	2015	AI097532-01A1_795
P01 ES011269	2014-12-24	2015.1	2015	P01_ES011269_796
U19ES019536	2014-12-24	2015.1	2015	U19ES019536_797
CA054281	2014-12-24	2015.1	2015	CA054281_798
R01 AG016592	2014-12-24	2015.1	2015	R01_AG016592_799
AI083927	2014-12-24	2015.1	2015	AI083927_800
ES016936	2014-12-24	2015.1	2015	ES016936_801
F32 DK095537	2014-12-24	2015.1	2015	F32_DK095537_802
ES021357	2014-12-24	2015.1	2015	ES021357_803
P01ES018176	2014-12-24	2015.1	2015	P01ES018176_804
ES11181	2014-12-24	2015.1	2015	ES11181_805
P30 ES000267	2014-12-24	2015.1	2015	P30_ES000267_806
R01 ES010936	2014-12-24	2015.1	2015	R01_ES010936_807
U19ES019536	2014-12-24	2015.1	2015	U19ES019536_808
CA138818-01A1	2014-12-24	2015.1	2015	CA138818-01A1_809
P42 ES010356	2014-12-24	2015.1	2015	P42_ES010356_810
R01 ES011377	2014-12-24	2015.1	2015	R01_ES011377_811
K23 ES017437	2014-12-24	2015.1	2015	K23_ES017437_812
R01 ES010563	2014-12-23	2015.1	2015	R01_ES010563_813
2U50OH007550	2014-12-23	2015.1	2015	2U50OH007550_814
P01 ES009600	2014-12-23	2015.1	2015	P01_ES009600_815
R21 ES020225	2014-12-23	2015.1	2015	R21_ES020225_816
R15 ES013706	2014-12-23	2015.1	2015	R15_ES013706_817
P42 ES004940	2014-12-23	2015.1	2015	P42_ES004940_818
R21 ES020225	2014-12-23	2015.1	2015	R21_ES020225_819
P01 ES021923	2014-12-23	2015.1	2015	P01_ES021923_820
P30 ES006096	2014-12-23	2015.1	2015	P30_ES006096_821
HL114453	2014-12-23	2015.1	2015	HL114453_822
P30 ES013508	2014-12-23	2015.1	2015	P30_ES013508_823
C490/A10119	2014-12-22	2015.1	2015	C490/A10119_824
P01 ES016738	2014-12-22	2015.1	2015	P01_ES016738_825
R01 AR053355	2014-12-21	2015.1	2015	R01_AR053355_826
R43 ES021116	2014-12-21	2015.1	2015	R43_ES021116_827
ES018834	2014-12-21	2015.1	2015	ES018834_828
R21 ES019102	2014-12-21	2015.1	2015	R21_ES019102_829
UH2 ES022920	2014-12-21	2015.1	2015	UH2_ES022920_830
R01 ES021764	2014-12-21	2015.1	2015	R01_ES021764_831
AG038746	2014-12-21	2015.1	2015	AG038746_832
ES005022	2014-12-20	2015.1	2015	ES005022_833
P01-ES021921	2014-12-20	2015.1	2015	P01-ES021921_834
K23 ES021471	2014-12-20	2015.1	2015	K23_ES021471_835
1F30NS056551-01	2014-12-20	2015.1	2015	1F30NS056551-01_836
R15 ES022462	2014-12-20	2015.1	2015	R15_ES022462_837
R21 ES021075	2014-12-20	2015.1	2015	R21_ES021075_838
091730	2014-12-20	2015.1	2015	091730_839
K23 ES021745	2014-12-20	2015.1	2015	K23_ES021745_840
P01 ES011261	2014-12-20	2015.1	2015	P01_ES011261_841
1 U01 NS 047537-01	2014-12-20	2015.1	2015	1_U01_NS_047537-01_842
P30 ES006694	2014-12-20	2015.1	2015	P30_ES006694_843
P30 ES09089	2014-12-20	2015.1	2015	P30_ES09089_844
ES021006	2014-12-20	2015.1	2015	ES021006_845
P42 ES017198	2014-12-19	2015.1	2015	P42_ES017198_846
P30 ES000002	2014-12-19	2015.1	2015	P30_ES000002_847
CA090890	2014-12-19	2015.1	2015	CA090890_848
R01ES022163	2014-12-19	2015.1	2015	R01ES022163_849
ES03558	2014-12-19	2015.1	2015	ES03558_850
GM103403	2014-12-19	2015.1	2015	GM103403_851
KL2 TR000421	2014-12-19	2015.1	2015	KL2_TR000421_852
AI062885	2014-12-19	2015.1	2015	AI062885_853
